,playerId,action_season,action_date,prediction,gameScore,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_oZoneShiftStarts,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_goals,OnIce_F_mediumDangerShots,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_highDangerGoals,OnIce_F_xGoalsFromActualReboundsOfShots,mean_5years_regular_all_gameScore,mean_5years_regular_all_onIce_xGoalsPercentage,mean_5years_regular_all_offIce_xGoalsPercentage,mean_5years_regular_all_onIce_corsiPercentage,mean_5years_regular_all_onIce_fenwickPercentage,mean_5years_regular_all_I_F_xOnGoal,mean_5years_regular_all_I_F_xGoals,mean_5years_regular_all_I_F_xRebounds,mean_5years_regular_all_I_F_xPlayStopped,mean_5years_regular_all_I_F_xPlayContinuedInZone,mean_5years_regular_all_I_F_flurryAdjustedxGoals,mean_5years_regular_all_I_F_scoreVenueAdjustedxGoals,mean_5years_regular_all_I_F_flurryScoreVenueAdjustedxGoals,mean_5years_regular_all_I_F_primaryAssists,mean_5years_regular_all_I_F_shotsOnGoal,mean_5years_regular_all_I_F_points,mean_5years_regular_all_I_F_goals,mean_5years_regular_all_I_F_reboundGoals,mean_5years_regular_all_I_F_playStopped,mean_5years_regular_all_I_F_playContinuedOutsideZone,mean_5years_regular_all_I_F_savedShotsOnGoal,mean_5years_regular_all_I_F_savedUnblockedShotAttempts,mean_5years_regular_all_I_F_mediumDangerShots,mean_5years_regular_all_I_F_highDangerShots,mean_5years_regular_all_I_F_lowDangerxGoals,mean_5years_regular_all_I_F_mediumDangerxGoals,mean_5years_regular_all_I_F_highDangerxGoals,mean_5years_regular_all_I_F_mediumDangerGoals,mean_5years_regular_all_I_F_highDangerGoals,mean_5years_regular_all_I_F_unblockedShotAttempts,mean_5years_regular_all_I_F_scoreAdjustedUnblockedShotAttempts,mean_5years_regular_all_I_F_xGoalsFromxReboundsOfShots,mean_5years_regular_all_I_F_xGoals_with_earned_rebounds,mean_5years_regular_all_I_F_xGoals_with_earned_rebounds_scoreAdjusted,mean_5years_regular_all_I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,mean_5years_playoffs_all_onIce_corsiPercentage,mean_5years_playoffs_all_onIce_fenwickPercentage,mean_5years_playoffs_all_offIce_fenwickPercentage,mean_5years_playoffs_all_I_F_xGoals,mean_5years_playoffs_all_I_F_xPlayContinuedInZone,mean_5years_playoffs_all_I_F_flurryAdjustedxGoals,mean_5years_playoffs_all_I_F_scoreVenueAdjustedxGoals,mean_5years_playoffs_all_I_F_flurryScoreVenueAdjustedxGoals,mean_5years_playoffs_all_I_F_points,mean_5years_playoffs_all_I_F_highDangerShots,mean_5years_playoffs_all_I_F_lowDangerxGoals,mean_5years_playoffs_all_I_F_highDangerxGoals,mean_5years_playoffs_all_I_F_unblockedShotAttempts,mean_5years_playoffs_all_I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted
421,8479982,2024,2024-06-29,581.1142,14.53,0.64,0.59,0.6,27.29,1.57,1.6,8.73,0.97,15.0,10.13,1.1,1.55,1.09,5.0,25.0,13.0,66.0,10.0,1.0,3.0,0.0,14.0,12.0,24.0,37.0,1.0,1.0,1.0,0.13,0.44,1.0,0.0,0.0,66.93,38.0,38.24,0.36,0.94,0.07,1.85,1.83,1.35,78.0,27.32,27.0,90.0,9.3,10.0,6.0,7.24,8.528,0.538,0.5120000000000001,0.55,0.554,17.074,0.6940000000000001,1.02,0.5660000000000001,10.324,0.5940000000000001,0.6960000000000001,0.5980000000000001,2.8,16.2,6.2,0.6,0.0,0.4,10.0,15.6,24.0,0.6,0.2,0.532,0.072,0.088,0.0,0.0,24.6,24.895999999999997,0.21200000000000002,0.8940000000000001,0.892,0.788,0.46499999999999997,0.475,0.5,0.155,2.165,0.155,0.155,0.155,0.0,0.0,0.055,0.0,5.0,0.2
422,8479407,2024,2024-06-29,646.8948,96.84,0.57,0.61,0.58,261.66,32.01,18.62,57.67,8.58,138.49,94.62,30.41,32.17,30.55,36.0,248.0,102.0,448.0,83.0,27.0,32.0,3.0,127.0,124.0,221.0,323.0,98.0,34.0,7.22,12.34,12.45,8.0,10.0,9.0,446.88,350.0,349.69,4.18,8.08,7.71,28.47,28.46,27.75,394.0,123.04,132.0,308.0,54.81,49.0,45.0,31.97,65.134,0.5839999999999999,0.47400000000000003,0.59,0.5880000000000001,176.83200000000002,19.636000000000003,12.420000000000002,5.706,95.94800000000001,18.79,19.746000000000002,18.894,21.8,171.8,58.2,21.6,1.6,4.4,85.4,150.2,217.6,65.4,18.0,5.154,8.022,6.462000000000001,8.8,6.2,239.2,239.56600000000003,2.732,18.742,18.818,18.428,0.61,0.61,0.43,3.7,14.66,3.6,3.74,3.64,6.0,2.0,0.8,1.19,39.0,3.71
423,8475413,2024,2024-06-29,561.4691,0.73,0.41,0.47,0.46,4.89,0.49,0.22,1.2,0.15,2.08,1.85,0.41,0.49,0.4,0.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,0.05,0.14,0.3,0.0,1.0,0.0,6.68,6.0,5.82,0.05,0.0,0.3,0.24,0.23,0.23,1.0,1.1,1.0,1.0,0.58,0.0,0.0,0.3,3.9924999999999997,0.485,0.48,0.5125,0.51,19.8675,1.77,1.2325,0.655,10.584999999999999,1.725,1.7774999999999999,1.7325,2.0,19.0,4.0,1.75,0.0,0.25,10.5,17.25,25.25,5.0,1.75,0.495,0.5850000000000001,0.6849999999999999,1.0,0.75,27.0,27.14,0.2625,1.7899999999999998,1.7974999999999999,1.79,0.53,0.58,0.44,0.01,0.47,0.01,0.01,0.01,0.0,0.0,0.01,0.0,1.0,0.02
424,8475287,2024,2024-06-29,600.75214,43.38,0.5,0.49,0.48,164.7,21.33,11.7,39.39,5.93,81.9,61.74,19.76,21.41,19.81,17.0,155.0,67.0,288.0,35.0,16.0,24.0,0.0,69.0,83.0,139.0,206.0,56.0,32.0,3.6,7.2,10.52,5.0,6.0,5.0,290.25,222.0,223.51,2.52,5.16,6.35,17.51,17.63,16.81,208.0,70.98,59.0,170.0,32.49,16.0,21.0,17.76,38.339999999999996,0.514,0.53,0.51,0.51,131.76799999999997,17.273999999999997,9.394,4.506,67.22200000000001,16.464000000000002,17.342,16.526,11.6,127.6,33.0,13.8,2.0,4.0,68.4,113.8,166.0,46.4,22.2,3.618,5.846,7.81,5.4,5.4,179.8,180.91,2.072,14.924000000000001,14.99,14.626,0.46,0.4325,0.495,1.8924999999999998,7.12,1.8399999999999999,1.885,1.835,3.5,1.75,0.2975,0.6575,19.0,1.7575
425,8480002,2024,2024-06-29,614.19183,73.73,0.55,0.58,0.56,190.1,28.57,15.96,43.74,6.94,98.82,64.97,27.2,28.7,27.34,24.0,182.0,77.0,328.0,67.0,27.0,26.0,4.0,80.0,96.0,155.0,232.0,80.0,45.0,4.39,10.02,14.17,8.0,9.0,10.0,331.68,259.0,261.05,3.86,7.25,9.61,22.82,22.97,22.24,345.0,105.95,105.0,244.0,50.73,34.0,44.0,30.23,54.708000000000006,0.546,0.476,0.548,0.544,154.988,21.752,11.95,5.382,82.058,20.270000000000003,21.824,20.344,18.4,151.8,50.8,19.8,2.8,2.4,77.2,132.0,190.4,63.4,27.8,4.098000000000001,7.902000000000001,9.752,6.4,7.2,210.2,211.004,2.802,18.814,18.881999999999998,18.174,0.54,0.55,0.45,4.83,18.43,4.56,4.81,4.54,7.0,7.0,0.76,1.75,48.0,4.16
426,8481559,2024,2024-06-29,647.0552,85.54,0.6,0.64,0.61,259.6,25.69,19.36,58.48,9.08,148.73,99.78,24.49,25.83,24.63,29.0,274.0,89.0,523.0,74.0,27.0,33.0,1.0,129.0,123.0,247.0,336.0,64.0,24.0,8.99,7.83,8.87,14.0,4.0,9.0,523.86,363.0,365.28,4.39,7.03,5.39,24.64,24.8,24.1,306.0,99.82,98.0,240.0,42.53,33.0,37.0,23.86,62.798,0.588,0.4640000000000001,0.6,0.588,199.598,21.432,14.598000000000003,6.494,110.502,20.526,21.491999999999997,20.588,21.6,208.0,56.2,22.8,2.6,6.4,96.8,185.2,250.2,65.8,19.0,6.848000000000001,7.975999999999999,6.609999999999999,7.6,6.8,273.0,273.71799999999996,3.3,20.962,21.017999999999997,20.432,0.55,0.53,0.46,4.0,25.14,3.93,4.0,3.94,11.0,3.0,1.56,0.98,63.0,4.62
427,8477508,2024,2024-06-29,536.4179,24.41,0.48,0.44,0.43,74.97,9.29,5.23,18.44,2.68,35.69,27.66,8.39,9.44,8.53,11.0,74.0,25.0,130.0,25.0,7.0,15.0,1.0,32.0,34.0,67.0,92.0,21.0,15.0,2.14,2.69,4.46,2.0,3.0,2.0,131.34,99.0,99.84,1.12,3.33,3.69,6.72,6.78,6.65,122.0,38.04,40.0,68.0,18.56,13.0,15.0,13.25,13.723999999999998,0.434,0.506,0.414,0.42400000000000004,62.852,8.1,4.593999999999999,2.032,30.912,7.638,8.123999999999999,7.659999999999999,4.6,62.4,13.8,6.0,1.2,3.0,30.2,56.4,78.6,23.0,10.8,1.8560000000000003,2.9699999999999998,3.272,1.8,2.8,84.6,84.598,0.9940000000000001,6.978,6.9879999999999995,6.882,0.3833333333333333,0.39999999999999997,0.5399999999999999,0.8300000000000001,3.14,0.8166666666666668,0.8633333333333333,0.8466666666666667,1.0,1.3333333333333333,0.17,0.42333333333333334,8.333333333333334,0.5599999999999999
428,8478414,2024,2024-06-29,631.4177,52.46,0.53,0.56,0.55,230.19,26.0,15.98,55.33,7.99,124.51,86.2,24.27,25.97,24.21,14.0,207.0,109.0,417.0,52.0,28.0,27.0,4.0,99.0,120.0,179.0,288.0,55.0,35.0,6.54,6.83,12.63,5.0,9.0,14.0,417.33,316.0,315.62,3.62,5.94,6.73,22.9,22.87,22.28,270.0,78.18,75.0,181.0,34.56,25.0,31.0,22.47,62.169999999999995,0.5519999999999999,0.4699999999999999,0.5640000000000001,0.5619999999999999,248.946,25.778,17.906,8.374,139.964,24.304,25.796,24.318,15.6,242.8,54.8,27.4,3.2,9.0,124.4,215.4,316.2,70.6,26.4,8.364,8.474,8.942,9.8,8.0,343.6,342.954,3.9880000000000004,24.726,24.682,23.898000000000003,0.59,0.59,0.45,4.49,19.88,4.31,4.52,4.34,4.0,4.0,1.11,1.59,51.0,3.57
429,8476474,2024,2024-06-29,635.7673,53.95,0.65,0.65,0.64,133.46,16.84,10.49,32.18,5.1,72.32,49.06,15.66,17.01,15.82,14.0,111.0,75.0,204.0,37.0,14.0,11.0,4.0,74.0,66.0,97.0,172.0,40.0,20.0,4.26,5.6,6.98,3.0,5.0,6.0,207.41,186.0,188.39,2.37,2.3,5.82,13.41,13.51,12.98,241.0,58.24,60.0,146.0,20.55,18.0,24.0,10.88,24.376,0.602,0.534,0.598,0.584,72.17999999999999,9.208000000000002,6.134,2.7139999999999995,38.242,8.580000000000002,9.280000000000001,8.646,5.2,64.2,16.4,6.8,2.2,2.0,36.0,57.4,92.8,25.8,11.8,2.036,3.3659999999999997,3.806,2.8,2.6,99.6,100.56199999999998,1.3980000000000001,7.152000000000001,7.209999999999999,6.9719999999999995,0.595,0.585,0.56,3.3099999999999996,13.395,3.1449999999999996,3.315,3.15,6.0,5.0,0.415,1.4500000000000002,34.5,3.085
430,8476292,2024,2024-06-29,578.6558,40.91,0.55,0.56,0.55,112.21,13.88,7.81,25.81,4.12,59.56,42.83,12.8,13.74,12.68,13.0,108.0,46.0,200.0,31.0,11.0,18.0,3.0,51.0,50.0,97.0,143.0,37.0,21.0,3.19,4.62,6.07,3.0,7.0,1.0,198.63,154.0,152.88,1.74,4.32,4.59,11.02,10.94,10.61,225.0,65.85,50.0,159.0,27.72,17.0,13.0,19.45,43.056,0.5800000000000001,0.512,0.5599999999999999,0.5599999999999999,113.652,15.029999999999998,8.248000000000001,3.7880000000000003,60.660000000000004,14.384,15.164000000000001,14.510000000000002,14.4,113.0,38.2,13.8,2.8,3.6,51.8,99.2,141.4,43.4,18.0,3.396,5.43,6.202,6.8,4.6,155.2,156.734,1.834,13.732,13.831999999999999,13.544,0.5675000000000001,0.5675,0.46499999999999997,7.3225,23.869999999999997,6.944999999999999,7.4,7.0175,14.75,11.75,1.0875,3.82,63.0,6.492500000000001
431,8475193,2024,2024-06-29,570.7643,26.2,0.5,0.51,0.5,87.84,10.08,6.44,20.42,2.92,45.17,31.98,9.83,10.03,9.79,6.0,72.0,45.0,159.0,24.0,9.0,7.0,2.0,39.0,43.0,63.0,108.0,33.0,11.0,2.95,4.17,2.96,3.0,4.0,2.0,159.21,117.0,116.92,1.38,2.05,3.3,8.15,8.16,8.06,159.0,37.07,39.0,105.0,11.36,15.0,7.0,8.52,47.355999999999995,0.5980000000000001,0.49000000000000005,0.5880000000000001,0.5820000000000001,125.19800000000001,15.812000000000001,8.822,4.12,64.456,15.246,15.77,15.213999999999999,11.4,120.0,38.6,15.0,2.4,3.0,59.6,105.0,152.4,44.6,18.6,3.754,5.601999999999999,6.456,5.0,6.0,167.4,167.938,1.9519999999999995,14.514000000000001,14.526,14.258,0.5933333333333334,0.5566666666666666,0.45999999999999996,1.16,6.396666666666666,1.1099999999999999,1.1633333333333333,1.11,1.3333333333333333,1.6666666666666667,0.3433333333333333,0.4033333333333333,16.666666666666668,1.0666666666666667
432,8475455,2024,2024-06-29,531.35736,21.28,0.44,0.43,0.43,83.43,2.9,4.11,22.52,2.77,48.38,40.31,2.86,2.92,2.88,4.0,79.0,42.0,205.0,20.0,8.0,12.0,0.0,32.0,51.0,71.0,113.0,3.0,2.0,2.02,0.37,0.51,7.0,1.0,0.0,207.43,121.0,121.57,0.83,2.54,0.11,3.62,3.65,3.59,164.0,65.63,65.0,162.0,24.95,26.0,21.0,14.23,21.451999999999998,0.45999999999999996,0.516,0.458,0.45999999999999996,73.482,2.968,4.093999999999999,2.4479999999999995,44.632,2.9139999999999997,2.962,2.908,6.4,71.2,19.2,3.2,0.0,2.2,41.8,68.0,105.8,3.2,1.8,1.998,0.40800000000000003,0.5640000000000001,0.4,0.2,109.0,109.10999999999999,0.8220000000000001,3.62,3.6159999999999997,3.5519999999999996,0.425,0.42,0.5075000000000001,0.24000000000000002,4.795,0.24000000000000002,0.2325,0.2325,1.5,0.0,0.17750000000000002,0.0,11.5,0.3175
433,8476462,2024,2024-06-29,585.85223,21.68,0.54,0.6,0.57,62.27,3.51,3.43,18.4,2.21,35.44,25.02,3.46,3.5,3.46,4.0,61.0,27.0,150.0,16.0,5.0,5.0,0.0,32.0,35.0,56.0,83.0,4.0,3.0,1.75,0.48,1.27,3.0,0.0,2.0,150.43,88.0,88.31,0.78,1.16,0.09,4.2,4.2,4.14,66.0,30.08,27.0,73.0,12.89,8.0,10.0,7.07,52.386,0.5860000000000001,0.5,0.592,0.582,174.304,9.272,10.501999999999999,5.878,104.128,8.836,9.264,8.828,14.0,176.6,40.2,12.0,0.4,7.2,88.0,164.6,237.2,20.8,4.6,5.258,2.3240000000000003,1.688,3.2,1.8,249.2,249.63599999999997,2.332,11.09,11.098,10.618,0.5466666666666667,0.5433333333333333,0.45999999999999996,1.38,19.396666666666665,1.2933333333333332,1.3766666666666667,1.2899999999999998,3.6666666666666665,0.6666666666666666,0.9900000000000001,0.19000000000000003,46.333333333333336,1.6066666666666667
434,8482684,2024,2024-06-29,592.9151,55.72,0.56,0.61,0.58,140.0,7.71,9.19,38.1,4.4,85.48,54.11,7.39,7.72,7.4,16.0,135.0,64.0,401.0,47.0,9.0,15.0,0.0,76.0,61.0,126.0,190.0,9.0,5.0,4.99,1.06,1.65,7.0,0.0,2.0,402.62,199.0,199.32,2.13,2.92,0.32,9.53,9.53,9.13,363.0,121.91,107.0,280.0,54.71,38.0,44.0,32.85,28.86,0.6200000000000001,0.515,0.61,0.605,70.82,4.035,4.64,2.23,42.980000000000004,3.86,4.04,3.865,8.0,68.5,24.5,5.0,0.5,0.0,30.5,63.5,95.5,5.0,3.0,2.495,0.5750000000000001,0.96,0.0,1.5,100.5,100.66,1.0799999999999998,4.824999999999999,4.824999999999999,4.625,0.49,0.51,0.43,0.06,1.67,0.06,0.07,0.07,2.0,0.0,0.06,0.0,4.0,0.09
435,8477488,2024,2024-06-29,563.04663,41.27,0.5,0.55,0.54,133.6,5.79,6.83,40.74,4.57,74.43,55.63,5.55,5.82,5.59,3.0,107.0,81.0,306.0,13.0,3.0,15.0,0.0,82.0,71.0,104.0,185.0,10.0,3.0,3.49,1.22,1.08,3.0,0.0,0.0,310.08,188.0,189.57,1.41,1.67,1.25,5.95,5.98,5.79,183.0,69.25,64.0,186.0,22.57,24.0,18.0,11.32,43.028000000000006,0.51,0.59,0.516,0.51,125.398,5.664,7.128,4.258,73.776,5.436000000000001,5.698,5.472,9.8,118.4,22.8,4.6,0.6,4.0,67.6,113.8,177.2,11.2,2.8,3.522,1.3299999999999998,0.8119999999999999,1.2,0.4,181.8,183.544,1.478,6.452000000000001,6.486,6.274,0.4925,0.4925,0.6124999999999999,1.035,15.339999999999998,1.02,1.0224999999999997,1.0025,3.75,0.0,0.7225,0.0,37.25,1.1800000000000002
436,8478399,2024,2024-06-29,529.88464,16.83,0.44,0.47,0.45,62.32,2.68,3.08,17.3,2.08,35.31,27.54,2.58,2.63,2.53,3.0,63.0,25.0,151.0,9.0,1.0,4.0,0.0,29.0,38.0,62.0,87.0,2.0,3.0,1.58,0.19,0.9,1.0,0.0,0.0,149.42,88.0,87.73,0.63,0.53,0.33,2.98,2.94,2.83,118.0,51.05,38.0,113.0,21.16,13.0,11.0,12.34,18.544,0.45200000000000007,0.532,0.458,0.45999999999999996,59.028,2.032,3.08,2.0220000000000002,34.648,1.95,2.0119999999999996,1.9280000000000002,4.2,59.0,10.6,1.6,0.2,1.4,30.6,57.4,84.2,1.4,0.8,1.6460000000000001,0.13799999999999998,0.246,0.2,0.2,85.8,85.59400000000001,0.622,2.442,2.424,2.362,0.44,0.41500000000000004,0.525,0.12,3.53,0.12,0.12,0.12,1.5,0.0,0.12,0.0,8.5,0.16999999999999998
437,8479994,2024,2024-06-29,539.6373,3.15,0.47,0.45,0.46,32.06,3.48,2.02,7.51,1.08,15.38,12.53,3.33,3.49,3.34,3.0,31.0,11.0,56.0,4.0,1.0,3.0,1.0,14.0,17.0,30.0,41.0,10.0,4.0,0.86,1.36,1.26,0.0,0.0,1.0,56.02,42.0,42.03,0.43,0.84,0.72,3.2,3.18,3.06,60.0,14.69,11.0,36.0,5.88,5.0,4.0,4.99,3.9059999999999997,0.426,0.526,0.47000000000000003,0.472,25.695999999999998,2.488,1.682,0.8140000000000001,13.213999999999999,2.384,2.524,2.416,1.6,25.8,5.4,3.0,1.0,0.2,12.2,22.8,31.4,7.4,2.6,0.7979999999999999,0.9099999999999999,0.7779999999999999,0.4,0.8,34.4,34.414,0.352,2.122,2.1279999999999997,2.086,0.31,0.32,0.46,0.39,1.99,0.39,0.38,0.38,0.0,0.0,0.09,0.0,6.0,0.45
438,8478891,2024,2024-06-29,560.5629,38.11,0.49,0.45,0.46,134.77,13.74,8.65,32.29,4.83,73.14,57.34,13.27,13.86,13.4,12.0,122.0,68.0,241.0,36.0,14.0,18.0,3.0,63.0,79.0,108.0,176.0,33.0,15.0,4.29,4.44,5.01,5.0,4.0,5.0,244.49,190.0,192.98,1.83,3.2,3.77,11.8,11.95,11.78,169.0,65.42,54.0,154.0,26.93,17.0,23.0,16.81,22.458000000000002,0.46799999999999997,0.49800000000000005,0.45999999999999996,0.462,87.55999999999999,9.422,5.85,2.98,47.786,9.163999999999998,9.437999999999999,9.181999999999999,7.0,86.8,21.2,8.8,1.6,0.6,51.2,78.0,114.0,27.2,10.4,2.5799999999999996,3.3560000000000003,3.4859999999999998,2.4,4.0,122.8,123.29400000000001,1.242,8.841999999999999,8.851999999999999,8.7,0.48,0.495,0.4725,0.715,3.9875000000000003,0.69,0.72,0.6950000000000001,1.25,1.0,0.21500000000000002,0.2925,10.25,0.5674999999999999
439,8480289,2024,2024-06-29,556.0239,23.25,0.4,0.44,0.44,84.96,9.13,5.59,19.79,3.0,45.08,38.42,8.98,9.28,9.13,3.0,94.0,27.0,149.0,18.0,11.0,6.0,2.0,34.0,51.0,83.0,110.0,27.0,9.0,2.48,3.43,3.23,3.0,4.0,4.0,151.91,121.0,123.05,1.19,0.43,2.14,8.18,8.32,8.26,96.0,29.96,30.0,82.0,10.16,12.0,9.0,5.43,12.7575,0.39,0.47750000000000004,0.415,0.425,57.355000000000004,6.465,4.0325,1.94,29.764999999999997,6.175000000000001,6.484999999999999,6.2,3.25,60.5,11.25,5.5,1.5,0.75,30.75,55.0,73.0,18.0,7.75,1.755,2.275,2.4425,2.0,2.0,78.5,79.235,0.8524999999999999,5.557499999999999,5.59,5.525,0.51,0.58,0.5,0.91,6.27,0.9,0.91,0.9,0.0,0.0,0.23,0.0,16.0,1.04
440,8478398,2024,2024-06-29,629.99615,55.55,0.53,0.54,0.54,209.37,21.53,14.53,46.71,6.71,118.11,82.4,20.83,21.72,21.01,13.0,221.0,69.0,398.0,61.0,34.0,21.0,1.0,84.0,105.0,187.0,256.0,65.0,15.0,7.62,7.51,6.39,12.0,15.0,7.0,400.67,290.0,293.05,3.26,5.22,1.52,23.27,23.49,22.8,354.0,75.39,83.0,209.0,26.73,22.0,26.0,13.0,67.226,0.534,0.466,0.554,0.548,232.872,27.881999999999998,17.131999999999998,7.424000000000001,130.25400000000002,26.715999999999998,28.014,26.844,21.4,243.2,71.2,35.2,3.6,5.0,110.2,208.0,283.6,83.2,26.6,7.664,9.754,10.462,14.2,11.0,318.8,320.068,3.9019999999999997,28.346000000000004,28.46,27.662,0.5900000000000001,0.58,0.42500000000000004,2.09,12.682500000000001,2.005,2.0975,2.015,4.25,2.5,0.7625000000000001,0.7925000000000001,29.5,2.055
441,8477940,2024,2024-06-29,627.7481,77.61,0.58,0.59,0.58,248.79,18.36,15.28,61.5,8.07,136.23,101.56,17.73,18.62,17.98,24.0,233.0,108.0,495.0,61.0,25.0,17.0,2.0,118.0,132.0,208.0,316.0,46.0,16.0,6.77,5.81,5.77,15.0,4.0,6.0,500.31,341.0,344.85,3.3,3.97,2.5,19.15,19.41,18.96,316.0,77.25,79.0,201.0,28.56,35.0,22.0,16.76,62.636,0.56,0.4699999999999999,0.5879999999999999,0.5800000000000001,195.03199999999998,16.738,12.690000000000001,6.318,108.93199999999999,15.937999999999999,16.796,15.991999999999999,17.8,192.0,51.8,22.2,2.0,4.2,101.8,169.8,247.0,45.2,14.2,6.340000000000001,5.505999999999999,4.892,5.4,6.0,269.2,270.11199999999997,2.816,17.492,17.529999999999998,16.839999999999996,0.605,0.6025,0.44749999999999995,1.03,8.1075,1.01,1.0075,0.9850000000000001,1.75,0.75,0.5075,0.2625,19.0,1.1300000000000001
442,8481019,2024,2024-06-29,537.2974,7.91,0.39,0.44,0.45,29.23,2.69,1.97,6.8,0.96,15.58,12.01,2.64,2.78,2.73,2.0,27.0,13.0,52.0,7.0,3.0,1.0,0.0,10.0,20.0,24.0,37.0,11.0,2.0,0.87,1.28,0.55,2.0,1.0,0.0,53.47,40.0,41.25,0.41,0.23,0.32,2.78,2.88,2.87,41.0,10.44,11.0,32.0,2.36,5.0,2.0,1.51,2.4259999999999997,0.388,0.502,0.404,0.40800000000000003,14.882,1.404,0.9640000000000001,0.49800000000000005,7.858,1.36,1.424,1.3820000000000001,1.4,15.4,2.8,0.8,0.0,0.4,9.8,14.6,19.8,4.6,1.6,0.42400000000000004,0.544,0.43599999999999994,0.2,0.0,20.6,20.838,0.20400000000000001,1.3399999999999999,1.3679999999999999,1.3539999999999999,0.37,0.365,0.49,0.245,1.095,0.215,0.24000000000000002,0.21000000000000002,0.5,0.5,0.025,0.12,3.0,0.135
443,8480113,2024,2024-06-29,571.22894,32.91,0.49,0.5,0.51,138.76,15.11,9.75,31.41,4.81,76.9,57.03,14.69,15.26,14.84,10.0,120.0,75.0,249.0,27.0,11.0,12.0,2.0,69.0,82.0,109.0,184.0,44.0,15.0,3.76,6.09,5.26,3.0,5.0,3.0,253.14,195.0,198.05,2.21,2.6,3.29,14.03,14.18,13.95,271.0,57.53,59.0,155.0,19.71,15.0,21.0,10.09,41.906,0.5200000000000001,0.496,0.53,0.5359999999999999,144.668,16.378,10.626000000000001,4.932,79.69800000000001,15.794,16.406,15.825999999999999,11.6,145.8,34.4,14.6,2.8,4.2,76.4,131.2,186.2,45.6,17.8,4.267999999999999,5.682,6.428,5.2,5.2,200.8,201.86399999999998,2.41,15.056000000000001,15.095999999999998,14.746,0.42,0.43333333333333335,0.48333333333333334,1.4766666666666666,6.153333333333332,1.4066666666666665,1.4666666666666666,1.3933333333333333,3.0,2.0,0.32666666666666666,0.7233333333333333,16.333333333333332,1.3299999999999998
444,8479536,2024,2024-06-29,575.12585,7.78,0.52,0.52,0.53,28.52,1.98,1.69,7.33,0.97,15.61,12.42,1.95,2.04,2.02,3.0,23.0,17.0,55.0,5.0,2.0,2.0,0.0,17.0,16.0,21.0,38.0,6.0,1.0,0.96,0.73,0.28,2.0,0.0,0.0,56.95,40.0,40.9,0.35,0.36,0.13,2.19,2.26,2.23,17.0,8.1,8.0,23.0,2.31,5.0,2.0,1.83,9.033333333333333,0.47000000000000003,0.52,0.47666666666666674,0.49,36.68666666666666,3.1833333333333336,2.3166666666666664,1.26,19.783333333333335,3.0833333333333335,3.1966666666666668,3.1,3.0,35.333333333333336,7.666666666666667,3.3333333333333335,0.3333333333333333,0.6666666666666666,23.333333333333332,32.0,47.666666666666664,9.0,3.3333333333333335,1.22,1.0799999999999998,0.8799999999999999,0.3333333333333333,0.3333333333333333,51.0,51.623333333333335,0.48,2.936666666666667,2.97,2.94,0.35,0.26,0.53,0.015,0.19,0.015,0.015,0.015,0.0,0.0,0.015,0.0,0.5,0.015
