,playerId,action_season,name,team,action_date
479,8477960,2023,Adrian Kempe,LAK,2023-06-28
480,8471685,2023,Anze Kopitar,LAK,2023-06-28
481,8482155,2023,Alex Laferriere,LAK,2023-06-28
482,8479675,2023,Trevor Moore,LAK,2023-06-28
483,8479998,2023,Mikey Anderson,LAK,2023-06-28
484,8477335,2023,Kyle Burroughs,LAK,2023-06-28
485,8482730,2023,Brandt Clarke,LAK,2023-06-28
486,8474563,2023,Drew Doughty,LAK,2023-06-28
487,8477971,2023,Andreas Englund,LAK,2023-06-28
488,8478882,2023,Vladislav Gavrikov,LAK,2023-06-28
489,8479421,2023,Jacob Moverare,LAK,2023-06-28
490,8481606,2023,Jordan Spence,LAK,2023-06-28
491,8475311,2023,Darcy Kuemper,LAK,2023-06-28
492,8479496,2023,David Rittich,LAK,2023-06-28
493,8484145,2023,Zach Benson,BUF,2023-06-28
494,8481528,2023,Dylan Cozens,BUF,2023-06-28
495,8478413,2023,Jordan Greenway,BUF,2023-06-28
496,8481522,2023,Peyton Krebs,BUF,2023-06-28
497,8479359,2023,Beck Malenstyn,BUF,2023-06-28
498,8482175,2023,JJ Peterka,BUF,2023-06-28
499,8482097,2023,Jack Quinn,BUF,2023-06-28
500,8479420,2023,Tage Thompson,BUF,2023-06-28
501,8477949,2023,Alex Tuch,BUF,2023-06-28
502,8481524,2023,Bowen Byram,BUF,2023-06-28
503,8479348,2023,Kale Clague,BUF,2023-06-28
504,8477365,2023,Connor Clifton,BUF,2023-06-28
505,8480839,2023,Rasmus Dahlin,BUF,2023-06-28
506,8480035,2023,Henri Jokiharju,BUF,2023-06-28
507,8482671,2023,Owen Power,BUF,2023-06-28
508,8480807,2023,Mattias Samuelsson,BUF,2023-06-28
509,8480045,2023,Ukko-Pekka Luukkonen,BUF,2023-06-28
510,8480208,2023,Drake Batherson,OTT,2023-06-28
511,8473512,2023,Claude Giroux,OTT,2023-06-28
512,8482092,2023,Ridly Greig,OTT,2023-06-28
513,8478472,2023,Mathieu Joseph,OTT,2023-06-28
514,8479772,2023,Zack MacEwen,OTT,2023-06-28
515,8480064,2023,Josh Norris,OTT,2023-06-28
516,8481596,2023,Shane Pinto,OTT,2023-06-28
517,8482116,2023,Tim Stützle,OTT,2023-06-28
518,8480801,2023,Brady Tkachuk,OTT,2023-06-28
519,8480879,2023,Jacob Bernard-Docker,OTT,2023-06-28
520,8478469,2023,Thomas Chabot,OTT,2023-06-28
521,8479345,2023,Jakob Chychrun,OTT,2023-06-28
522,8474612,2023,Travis Hamonic,OTT,2023-06-28
523,8482105,2023,Jake Sanderson,OTT,2023-06-28
524,8482245,2023,Artem Zub,OTT,2023-06-28
525,8476341,2023,Anton Forsberg,OTT,2023-06-28
526,8476999,2023,Linus Ullmark,OTT,2023-06-28
527,8481720,2023,Nick Abruzzese,TOR,2023-06-28
528,8480980,2023,Connor Dewar,TOR,2023-06-28
529,8483733,2023,Nikita Grebenkin,TOR,2023-06-28
530,8480995,2023,Pontus Holmberg,TOR,2023-06-28
531,8475714,2023,Calle Jarnkrok,TOR,2023-06-28
532,8480144,2023,David Kampf,TOR,2023-06-28
533,8482720,2023,Matthew Knies,TOR,2023-06-28
534,8478483,2023,Mitch Marner,TOR,2023-06-28
535,8479318,2023,Auston Matthews,TOR,2023-06-28
536,8482259,2023,Bobby McMann,TOR,2023-06-28
537,8477939,2023,William Nylander,TOR,2023-06-28
538,8471817,2023,Ryan Reaves,TOR,2023-06-28
539,8481582,2023,Nicholas Robertson,TOR,2023-06-28
540,8482634,2023,Alex Steeves,TOR,2023-06-28
541,8475166,2023,John Tavares,TOR,2023-06-28
542,8481122,2023,Simon Benoit,TOR,2023-06-28
543,8481614,2023,Mikko Kokkonen,TOR,2023-06-28
544,8480043,2023,Timothy Liljegren,TOR,2023-06-28
545,8476931,2023,Jake McCabe,TOR,2023-06-28
546,8482158,2023,Topi Niemela,TOR,2023-06-28
547,8476853,2023,Morgan Rielly,TOR,2023-06-28
548,8483546,2023,Marshall Rifai,TOR,2023-06-28
549,8479982,2023,Conor Timmins,TOR,2023-06-28
550,8481570,2023,Cade Webber,TOR,2023-06-28
551,8483710,2023,Dennis Hildeby,TOR,2023-06-28
552,8479361,2023,Joseph Woll,TOR,2023-06-28
553,8479414,2023,Nathan Bastian,NJD,2023-06-28
554,8479407,2023,Jesper Bratt,NJD,2023-06-28
555,8481032,2023,Paul Cotter,NJD,2023-06-28
556,8481518,2023,Nolan Foote,NJD,2023-06-28
557,8475287,2023,Erik Haula,NJD,2023-06-28
558,8480002,2023,Nico Hischier,NJD,2023-06-28
559,8481559,2023,Jack Hughes,NJD,2023-06-28
560,8477508,2023,Curtis Lazar,NJD,2023-06-28
561,8477073,2023,Kurtis MacDermid,NJD,2023-06-28
562,8478414,2023,Timo Meier,NJD,2023-06-28
563,8482110,2023,Dawson Mercer,NJD,2023-06-28
564,8476292,2023,Ondrej Palat,NJD,2023-06-28
565,8480084,2023,Nick DeSimone,NJD,2023-06-28
566,8476462,2023,Dougie Hamilton,NJD,2023-06-28
567,8482684,2023,Luke Hughes,NJD,2023-06-28
568,8480192,2023,Johnathan Kovacevic,NJD,2023-06-28
569,8483495,2023,Simon Nemec,NJD,2023-06-28
570,8478399,2023,Jonas Siegenthaler,NJD,2023-06-28
571,8474596,2023,Jake Allen,NJD,2023-06-28
572,8474593,2023,Jacob Markstrom,NJD,2023-06-28
573,8478891,2023,Mason Appleton,WPG,2023-06-28
574,8480289,2023,Morgan Barron,WPG,2023-06-28
575,8478398,2023,Kyle Connor,WPG,2023-06-28
576,8477940,2023,Nikolaj Ehlers,WPG,2023-06-28
577,8481019,2023,David Gustafsson,WPG,2023-06-28
578,8480113,2023,Alex Iafallo,WPG,2023-06-28
579,8479536,2023,Axel Jonsson-Fjallby,WPG,2023-06-28
580,8480845,2023,Rasmus Kupari,WPG,2023-06-28
581,8476392,2023,Adam Lowry,WPG,2023-06-28
582,8476480,2023,Vladislav Namestnikov,WPG,2023-06-28
583,8475799,2023,Nino Niederreiter,WPG,2023-06-28
584,8482149,2023,Cole Perfetti,WPG,2023-06-28
585,8476460,2023,Mark Scheifele,WPG,2023-06-28
586,8480014,2023,Gabriel Vilardi,WPG,2023-06-28
587,8476331,2023,Dylan DeMelo,WPG,2023-06-28
588,8477504,2023,Josh Morrissey,WPG,2023-06-28
589,8480145,2023,Neal Pionk,WPG,2023-06-28
590,8480049,2023,Dylan Samberg,WPG,2023-06-28
591,8477220,2023,Nate Schmidt,WPG,2023-06-28
592,8479378,2023,Logan Stanley,WPG,2023-06-28
593,8476945,2023,Connor Hellebuyck,WPG,2023-06-28
594,8482665,2023,Matty Beniers,SEA,2023-06-28
595,8477416,2023,Oliver Bjorkstrand,SEA,2023-06-28
596,8477444,2023,Andre Burakovsky,SEA,2023-06-28
597,8474586,2023,Jordan Eberle,SEA,2023-06-28
598,8476826,2023,Yanni Gourde,SEA,2023-06-28
599,8481789,2023,Tye Kartye,SEA,2023-06-28
600,8477955,2023,Jared McCann,SEA,2023-06-28
601,8475768,2023,Jaden Schwartz,SEA,2023-06-28
602,8479293,2023,Brandon Tanev,SEA,2023-06-28
603,8480009,2023,Eeli Tolvanen,SEA,2023-06-28
604,8478840,2023,Will Borgen,SEA,2023-06-28
605,8475208,2023,Brian Dumoulin,SEA,2023-06-28
606,8478407,2023,Vince Dunn,SEA,2023-06-28
607,8476457,2023,Adam Larsson,SEA,2023-06-28
608,8476467,2023,Jamie Oleksiak,SEA,2023-06-28
609,8478916,2023,Joey Daccord,SEA,2023-06-28
610,8475831,2023,Philipp Grubauer,SEA,2023-06-28
611,8477473,2023,Justin Bailey,SJS,2023-06-28
612,8482133,2023,Thomas Bordeleau,SJS,2023-06-28
613,8474053,2023,Logan Couture,SJS,2023-06-28
614,8480848,2023,Ty Dellandrea,SJS,2023-06-28
615,8482667,2023,William Eklund,SJS,2023-06-28
616,8476624,2023,Barclay Goodrow,SJS,2023-06-28
617,8484911,2023,Collin Graf,SJS,2023-06-28
618,8475798,2023,Mikael Granlund,SJS,2023-06-28
619,8479336,2023,Carl Grundstrom,SJS,2023-06-28
620,8480011,2023,Klim Kostin,SJS,2023-06-28
621,8479316,2023,Luke Kunin,SJS,2023-06-28
622,8479379,2023,Givani Smith,SJS,2023-06-28
623,8481477,2023,Nico Sturm,SJS,2023-06-28
624,8480188,2023,Fabian Zetterlund,SJS,2023-06-28
625,8476988,2023,Matt Benning,SJS,2023-06-28
626,8480834,2023,Ty Emberson,SJS,2023-06-28
627,8479983,2023,Mario Ferraro,SJS,2023-06-28
628,8480172,2023,Jan Rutta,SJS,2023-06-28
629,8481567,2023,Henry Thrun,SJS,2023-06-28
630,8471709,2023,Marc-Edouard Vlasic,SJS,2023-06-28
631,8478013,2023,Jake Walman,SJS,2023-06-28
632,8478406,2023,Mackenzie Blackwood,SJS,2023-06-28
633,8477970,2023,Vitek Vanecek,SJS,2023-06-28
634,8484149,2023,Gavin Brindley,CBJ,2023-06-28
635,8482475,2023,Yegor Chinakhov,CBJ,2023-06-28
636,8479941,2023,Justin Danforth,CBJ,2023-06-28
637,8484166,2023,Adam Fantilli,CBJ,2023-06-28
638,8476346,2023,Johnny Gaudreau,CBJ,2023-06-28
639,8476432,2023,Boone Jenner,CBJ,2023-06-28
640,8482660,2023,Kent Johnson,CBJ,2023-06-28
641,8476374,2023,Sean Kuraly,CBJ,2023-06-28
642,8480893,2023,Kirill Marchenko,CBJ,2023-06-28
643,8479671,2023,Mathieu Olivier,CBJ,2023-06-28
644,8482705,2023,Cole Sillinger,CBJ,2023-06-28
645,8481716,2023,Dmitri Voronkov,CBJ,2023-06-28
646,8480871,2023,Adam Boqvist,CBJ,2023-06-28
647,8475790,2023,Erik Gudbranson,CBJ,2023-06-28
648,8478500,2023,Ivan Provorov,CBJ,2023-06-28
649,8476923,2023,Damon Severson,CBJ,2023-06-28
650,8478460,2023,Zach Werenski,CBJ,2023-06-28
651,8478007,2023,Elvis Merzlikins,CBJ,2023-06-28
652,8480193,2023,Daniil Tarasov,CBJ,2023-06-28
