,playerId,action_season,action_date,prediction,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,weight,age_in_days,height_inches
10,8482762,2023,2023-06-28,557.6598,9.0,9217.0,206.0,-0.73,0.47,0.47,0.44,0.48,0.41,0.48,43.0,5.58,0.36,0.37,1.41,0.19,3.24,2.43,0.26,0.33,0.24,0.0,0.0,5.0,3.0,5.0,13.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,6.0,6.0,12.0,0.0,11.0,4.0,4.0,7.0,0.0,1.0,0.16,0.0,0.2,2.0,0.0,0.0,12.44,8.0,7.68,3.0,0.07,0.0,0.2,0.23,0.22,0.21,206.0,13.0,15.0,28.0,150.0,19.0,27.0,28.0,132.0,0.0,0.0,23483.0,12.0,6.0,3.0,8.0,61.51,6.33,5.88,6.14,5.73,61.0,23.0,31.0,115.0,5.0,4.0,0.0,61.0,15.0,8.0,1.77,1.97,2.59,3.0,1.0,1.0,111.54,84.0,81.77,0.84,1.36,1.36,5.8,5.72,5.63,85.48,7.05,6.92,7.43,7.29,85.0,35.0,29.0,149.0,13.0,7.0,2.0,94.0,19.0,7.0,2.64,2.15,2.25,5.0,4.0,4.0,152.88,120.0,123.75,1.13,1.25,1.09,7.09,7.39,7.35,15.14,17.35,311.0,335.0,209.0,7448.0,78.0
11,8475718,2023,2023-06-28,519.9895,80.0,97159.0,2047.0,22.5,0.47,0.58,0.44,0.54,0.45,0.55,240.0,52.78,3.9,3.16,13.8,1.74,30.3,22.1,3.34,3.97,3.4,2.0,14.0,60.0,15.0,34.0,109.0,18.0,2.0,3.0,2.0,16.0,4.0,24.0,26.0,58.0,73.0,18.0,39.0,0.0,151.0,28.0,56.0,64.0,6.0,5.0,1.3,0.73,1.87,0.0,1.0,1.0,109.6,75.0,75.38,48.0,0.65,1.04,1.59,2.96,2.97,2.5,2047.0,121.0,361.0,286.0,1279.0,251.0,213.0,253.0,1330.0,0.0,0.0,193534.0,39.0,27.0,12.0,139.0,732.87,77.84,74.79,79.02,75.94,730.0,272.0,321.0,1323.0,73.0,74.0,13.0,694.0,218.0,90.0,20.36,27.42,30.06,18.0,27.0,28.0,1347.58,1002.0,1016.19,10.54,15.86,15.86,72.52,73.63,72.19,896.65,89.57,84.32,89.2,83.95,864.0,374.0,446.0,1684.0,83.0,89.0,13.0,884.0,249.0,105.0,25.33,30.8,33.44,32.0,24.0,27.0,1661.05,1238.0,1225.95,15.27,19.49,19.49,85.36,85.02,82.28,202.12,148.31,3337.0,2805.0,205.0,11472.0,76.0
12,8476874,2023,2023-06-28,534.0469,78.0,87549.0,1832.0,15.8,0.43,0.51,0.43,0.49,0.44,0.49,293.0,64.41,2.83,3.56,18.86,2.18,36.7,27.88,2.74,2.8,2.72,8.0,9.0,62.0,30.0,45.0,137.0,23.0,6.0,3.0,0.0,16.0,1.0,33.0,33.0,56.0,86.0,7.0,14.0,0.0,78.0,23.0,38.0,87.0,4.0,1.0,1.72,0.55,0.56,3.0,2.0,1.0,136.12,92.0,91.6,33.0,0.72,0.82,0.19,3.36,3.33,3.23,1832.0,150.0,234.0,298.0,1150.0,217.0,298.0,212.0,1105.0,0.0,0.0,196777.0,14.0,14.0,7.0,128.0,568.45,52.82,50.93,52.8,50.94,565.0,231.0,279.0,1075.0,49.0,49.0,4.0,592.0,155.0,49.0,16.91,18.8,17.11,19.0,19.0,11.0,1068.46,796.0,792.7,7.72,10.33,10.61,49.93,49.95,49.21,744.79,70.79,67.43,71.18,67.81,756.0,273.0,374.0,1403.0,70.0,70.0,15.0,756.0,192.0,81.0,21.47,24.02,25.29,30.0,17.0,23.0,1421.24,1029.0,1039.42,11.48,13.92,13.93,68.33,68.72,66.65,168.26,163.68,3015.0,3175.0,206.0,10537.0,74.0
13,8473507,2023,2023-06-28,538.5131,61.0,81776.0,1610.0,35.93,0.51,0.55,0.5,0.53,0.5,0.53,131.0,108.11,4.27,7.06,29.77,3.91,67.73,50.26,4.13,4.28,4.13,8.0,18.0,113.0,50.0,90.0,253.0,31.0,5.0,11.0,0.0,16.0,4.0,54.0,73.0,108.0,158.0,13.0,24.0,0.0,190.0,23.0,36.0,154.0,9.0,0.0,3.31,0.96,0.0,4.0,1.0,0.0,253.28,163.0,163.9,29.0,1.51,1.91,0.17,5.61,5.62,5.44,1610.0,154.0,243.0,198.0,1015.0,179.0,220.0,234.0,977.0,0.0,0.0,140383.0,24.0,6.0,3.0,111.0,753.04,75.68,71.56,76.17,72.0,766.0,282.0,342.0,1390.0,72.0,83.0,10.0,743.0,224.0,81.0,21.06,27.73,26.89,26.0,29.0,17.0,1398.26,1048.0,1054.88,11.95,16.84,16.84,70.79,71.1,69.49,747.7,72.2,68.99,72.58,69.34,771.0,260.0,352.0,1383.0,73.0,66.0,10.0,749.0,217.0,65.0,21.98,26.8,23.42,19.0,32.0,22.0,1378.91,1031.0,1028.98,12.07,15.29,15.82,68.46,68.6,66.89,150.25,125.28,2543.0,2232.0,197.0,12985.0,75.0
14,8481542,2023,2023-06-28,552.32446,82.0,113892.0,2248.0,36.65,0.47,0.49,0.48,0.47,0.49,0.47,138.0,141.29,5.1,8.54,38.96,4.42,83.73,60.24,4.88,5.1,4.88,17.0,20.0,140.0,61.0,96.0,297.0,42.0,5.0,10.0,1.0,38.0,3.0,65.0,80.0,135.0,196.0,20.0,40.0,0.0,207.0,29.0,46.0,194.0,5.0,2.0,3.97,0.5,0.64,3.0,0.0,2.0,294.36,201.0,199.87,33.0,1.89,2.32,0.45,6.54,6.53,6.28,2248.0,293.0,424.0,340.0,1191.0,230.0,246.0,371.0,1401.0,0.0,0.0,185103.0,40.0,40.0,20.0,190.0,945.07,94.1,89.68,94.14,89.74,939.0,365.0,441.0,1745.0,105.0,82.0,13.0,981.0,226.0,97.0,28.5,27.21,38.38,37.0,30.0,38.0,1732.34,1304.0,1298.17,14.9,19.07,18.77,90.23,90.3,87.87,984.84,106.86,99.01,107.14,99.3,975.0,408.0,507.0,1890.0,123.0,86.0,16.0,999.0,267.0,117.0,29.98,32.34,44.54,53.0,34.0,36.0,1901.73,1383.0,1389.29,16.52,17.38,17.37,106.0,106.07,99.5,134.53,140.48,2544.0,2922.0,197.0,8118.0,76.0
15,8478024,2023,2023-06-28,545.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,10369.0,75.0
16,8479312,2023,2023-06-28,545.8409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,11158.0,73.0
17,8481556,2023,2023-06-28,559.51227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,8119.0,75.0
18,8479638,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8477887,2023,2023-06-28,516.7432,61.0,41642.0,1026.0,10.57,0.39,0.49,0.42,0.51,0.46,0.52,584.0,68.13,5.38,4.36,15.91,2.33,38.84,31.18,5.18,5.41,5.21,4.0,4.0,60.0,38.0,24.0,122.0,12.0,4.0,1.0,1.0,12.0,4.0,42.0,35.0,56.0,94.0,13.0,34.0,178.0,167.0,9.0,13.0,73.0,19.0,6.0,1.74,1.96,1.68,1.0,1.0,2.0,121.39,98.0,97.88,10.0,0.9,0.42,1.2,5.08,5.11,5.05,1026.0,48.0,164.0,131.0,683.0,139.0,147.0,123.0,617.0,178.0,161.0,180302.0,34.0,22.0,8.0,42.0,290.61,22.95,22.47,23.04,22.56,274.0,137.0,119.0,530.0,21.0,22.0,3.0,314.0,78.0,19.0,7.85,9.61,5.49,4.0,12.0,5.0,528.39,411.0,410.41,3.89,3.8,3.82,23.02,23.1,22.91,355.61,35.68,34.26,35.53,34.14,337.0,153.0,227.0,717.0,39.0,30.0,4.0,348.0,100.0,42.0,10.29,11.98,13.41,15.0,12.0,12.0,718.41,490.0,489.28,5.7,6.57,6.58,34.8,34.78,33.93,161.17,164.94,2987.0,2880.0,214.0,11352.0,71.0
20,8475745,2023,2023-06-28,557.7468,82.0,83573.0,1907.0,45.23,0.45,0.58,0.44,0.54,0.44,0.55,381.0,145.18,15.52,10.85,29.44,4.5,71.84,58.84,15.01,15.82,15.3,16.0,13.0,140.0,51.0,50.0,241.0,45.0,16.0,13.0,2.0,22.0,4.0,55.0,81.0,124.0,175.0,15.0,30.0,536.0,68.0,59.0,42.0,118.0,61.0,12.0,4.55,7.45,3.52,9.0,4.0,3.0,248.96,191.0,196.36,13.0,2.34,2.62,2.88,14.99,15.33,15.16,1907.0,138.0,402.0,313.0,1054.0,320.0,257.0,243.0,1087.0,536.0,483.0,215392.0,30.0,48.0,24.0,63.0,645.23,62.2,60.37,63.12,61.26,655.0,218.0,293.0,1166.0,63.0,48.0,7.0,610.0,208.0,55.0,18.94,26.25,17.02,24.0,27.0,12.0,1196.67,873.0,893.05,9.57,9.36,9.36,62.42,63.39,62.46,799.19,77.22,73.32,76.51,72.65,772.0,329.0,382.0,1483.0,53.0,74.0,8.0,790.0,229.0,82.0,22.7,27.88,26.63,16.0,21.0,16.0,1458.94,1101.0,1086.84,13.66,16.36,16.37,74.5,73.88,71.69,223.06,164.73,3668.0,3084.0,220.0,11440.0,75.0
21,8479365,2023,2023-06-28,566.5562,79.0,56490.0,1345.0,35.36,0.54,0.54,0.48,0.52,0.5,0.52,746.0,121.2,14.17,8.55,27.67,4.06,59.36,47.2,13.64,14.37,13.85,6.0,8.0,120.0,41.0,28.0,189.0,31.0,17.0,19.0,3.0,32.0,3.0,33.0,57.0,103.0,144.0,18.0,57.0,24.0,105.0,24.0,20.0,94.0,51.0,16.0,3.34,6.76,4.07,6.0,8.0,3.0,195.46,161.0,165.36,9.0,1.8,3.95,3.2,12.78,13.03,12.86,1345.0,95.0,125.0,257.0,868.0,263.0,223.0,154.0,705.0,24.0,48.0,231476.0,57.0,59.0,19.0,36.0,468.55,46.32,44.6,47.18,45.44,456.0,172.0,202.0,830.0,51.0,53.0,9.0,422.0,159.0,47.0,13.04,19.98,13.31,20.0,21.0,10.0,858.28,628.0,646.18,6.8,10.5,10.5,42.62,43.42,42.8,458.98,39.08,37.62,38.4,36.97,454.0,184.0,244.0,882.0,24.0,42.0,3.0,477.0,121.0,40.0,13.47,14.55,11.06,12.0,8.0,4.0,860.97,638.0,624.81,6.63,9.15,9.15,36.56,36.08,35.43,227.05,192.26,3823.0,3518.0,203.0,9268.0,74.0
22,8479987,2023,2023-06-28,556.3976,69.0,43284.0,1005.0,28.08,0.47,0.52,0.47,0.53,0.49,0.53,753.0,83.47,9.39,5.74,18.84,2.85,43.18,35.0,8.96,9.54,9.09,11.0,8.0,81.0,34.0,16.0,131.0,28.0,9.0,6.0,2.0,9.0,2.0,45.0,44.0,72.0,106.0,9.0,24.0,297.0,53.0,29.0,14.0,72.0,35.0,8.0,2.25,4.38,2.77,4.0,3.0,2.0,133.58,115.0,116.99,3.0,1.22,1.72,2.68,7.94,8.03,7.95,1005.0,137.0,149.0,145.0,574.0,156.0,135.0,149.0,565.0,297.0,307.0,207329.0,24.0,24.0,9.0,33.0,362.66,37.38,36.24,38.01,36.85,348.0,153.0,126.0,627.0,45.0,28.0,5.0,356.0,106.0,39.0,10.11,13.66,13.61,21.0,14.0,10.0,638.82,501.0,509.32,5.12,6.48,6.45,36.05,36.64,35.99,376.51,42.14,40.25,42.0,40.12,358.0,157.0,205.0,720.0,42.0,41.0,7.0,342.0,120.0,53.0,9.48,15.24,17.41,5.0,14.0,23.0,714.53,515.0,511.85,6.12,8.95,8.95,39.3,39.17,37.96,173.33,160.99,3360.0,2953.0,192.0,9109.0,75.0
23,8480355,2023,2023-06-28,540.79364,65.0,34683.0,1038.0,12.24,0.45,0.52,0.47,0.53,0.48,0.53,706.0,71.92,8.33,5.86,16.47,2.54,39.01,27.79,7.92,8.2,7.81,2.0,2.0,73.0,27.0,19.0,119.0,11.0,7.0,6.0,1.0,13.0,5.0,28.0,41.0,66.0,93.0,19.0,62.0,336.0,154.0,19.0,15.0,62.0,27.0,11.0,2.11,3.32,2.9,2.0,3.0,2.0,117.64,100.0,99.06,8.0,1.24,1.34,2.4,7.17,7.1,7.0,1038.0,65.0,259.0,140.0,574.0,139.0,135.0,105.0,659.0,336.0,254.0,201146.0,62.0,52.0,14.0,37.0,272.4,23.16,22.25,23.07,22.17,268.0,111.0,133.0,512.0,18.0,28.0,3.0,288.0,71.0,20.0,7.91,8.85,6.41,3.0,10.0,5.0,509.17,379.0,379.3,3.93,6.09,5.82,21.26,21.27,20.94,292.18,28.81,27.32,29.01,27.53,281.0,125.0,179.0,585.0,29.0,23.0,3.0,305.0,69.0,32.0,9.68,8.27,10.86,14.0,6.0,9.0,592.79,406.0,411.16,4.31,5.48,5.48,27.57,27.86,27.12,206.03,186.67,3562.0,3122.0,210.0,8875.0,75.0
24,8482479,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8479968,2023,2023-06-28,527.2213,1.0,590.0,15.0,-0.18,0.23,0.42,0.43,0.51,0.5,0.48,10.0,0.76,0.02,0.03,0.23,0.02,0.39,0.31,0.02,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.03,1.0,1.03,0.0,0.01,0.0,0.0,0.02,0.03,0.03,15.0,0.0,1.0,7.0,7.0,3.0,2.0,2.0,8.0,0.0,1.0,3010.0,0.0,0.0,0.0,0.0,4.04,0.13,0.13,0.14,0.14,3.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,6.68,6.0,6.64,0.04,0.0,0.0,0.17,0.18,0.18,3.96,0.42,0.42,0.39,0.39,4.0,2.0,2.0,8.0,1.0,0.0,0.0,4.0,2.0,0.0,0.11,0.3,0.0,0.0,1.0,0.0,7.53,6.0,5.69,0.07,0.0,0.0,0.48,0.45,0.45,2.0,2.77,50.0,48.0,191.0,10369.0,71.0
26,8473419,2023,2023-06-28,646.64636,73.0,81153.0,1764.0,78.05,0.63,0.49,0.61,0.47,0.6,0.47,211.0,191.37,22.73,14.3,41.03,6.12,98.55,67.25,21.82,23.06,22.13,31.0,15.0,183.0,67.0,85.0,335.0,67.0,21.0,11.0,3.0,38.0,5.0,86.0,89.0,162.0,229.0,37.0,74.0,22.0,81.0,42.0,84.0,162.0,63.0,25.0,5.93,8.1,8.7,6.0,8.0,7.0,340.56,250.0,253.94,16.0,3.34,2.59,3.85,22.23,22.46,21.98,1764.0,446.0,306.0,217.0,795.0,181.0,245.0,283.0,1055.0,22.0,35.0,184523.0,74.0,82.0,41.0,22.0,927.75,105.09,100.47,106.04,101.39,914.0,340.0,432.0,1686.0,104.0,83.0,18.0,840.0,305.0,109.0,26.45,38.69,39.95,27.0,36.0,41.0,1711.76,1254.0,1271.79,16.41,17.71,17.94,103.56,104.45,101.11,611.77,62.92,60.73,62.49,60.33,598.0,234.0,245.0,1077.0,42.0,58.0,3.0,590.0,172.0,70.0,16.44,21.74,24.75,10.0,13.0,19.0,1060.72,832.0,823.42,9.37,12.03,12.03,60.26,59.94,58.8,146.96,153.22,2604.0,2962.0,181.0,12831.0,69.0
27,8483397,2023,2023-06-28,541.1104,2.0,1207.0,33.0,-0.52,0.18,0.36,0.37,0.47,0.32,0.48,22.0,1.47,0.07,0.16,0.37,0.1,1.32,0.98,0.07,0.07,0.07,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.17,3.0,3.08,0.0,0.03,0.0,0.0,0.11,0.11,0.11,33.0,1.0,2.0,10.0,20.0,8.0,8.0,5.0,12.0,6.0,5.0,6010.0,2.0,0.0,0.0,0.0,6.49,0.33,0.33,0.35,0.35,6.0,4.0,5.0,15.0,0.0,0.0,0.0,9.0,1.0,0.0,0.24,0.09,0.0,0.0,0.0,0.0,15.62,10.0,10.36,0.09,0.0,0.0,0.42,0.44,0.44,14.79,1.46,1.39,1.44,1.38,15.0,6.0,5.0,26.0,1.0,2.0,0.0,15.0,4.0,2.0,0.5,0.44,0.52,0.0,0.0,1.0,25.53,21.0,20.71,0.26,0.44,0.44,1.28,1.25,1.2,3.78,6.78,93.0,103.0,198.0,8738.0,72.0
28,8483567,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,8477956,2023,2023-06-28,653.7052,82.0,96257.0,1820.0,123.3,0.64,0.48,0.6,0.47,0.6,0.47,154.0,397.45,45.36,28.79,86.96,12.86,222.01,145.09,43.67,45.64,43.95,31.0,21.0,407.0,135.0,186.0,728.0,113.0,61.0,36.0,3.0,90.0,13.0,167.0,175.0,346.0,481.0,18.0,38.0,8.0,91.0,52.0,109.0,373.0,125.0,44.0,12.25,15.39,17.71,27.0,15.0,19.0,740.47,542.0,550.39,19.0,6.73,9.91,3.2,48.88,49.25,47.79,1820.0,453.0,143.0,192.0,1032.0,207.0,310.0,340.0,963.0,8.0,11.0,202708.0,38.0,56.0,28.0,33.0,1056.9,125.75,119.89,126.49,120.63,1069.0,370.0,471.0,1910.0,144.0,87.0,22.0,941.0,360.0,138.0,29.54,45.42,50.79,45.0,46.0,53.0,1939.18,1439.0,1457.91,19.0,20.95,21.02,123.72,124.58,120.57,706.63,71.89,69.25,70.96,68.38,711.0,244.0,306.0,1261.0,58.0,56.0,5.0,658.0,217.0,80.0,19.66,26.78,25.46,15.0,22.0,21.0,1237.75,955.0,939.8,10.17,13.43,13.57,68.44,67.67,66.36,159.51,170.06,2924.0,3306.0,194.0,9895.0,72.0
30,8483505,2023,2023-06-28,579.2198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,7049.0,71.0
31,8478401,2023,2023-06-28,572.7958,82.0,78995.0,1781.0,53.05,0.54,0.54,0.52,0.51,0.52,0.52,482.0,130.41,16.91,9.86,26.85,4.27,68.93,52.16,16.37,17.03,16.48,18.0,18.0,131.0,48.0,41.0,220.0,57.0,21.0,10.0,3.0,20.0,7.0,47.0,74.0,110.0,158.0,8.0,16.0,134.0,67.0,31.0,35.0,100.0,62.0,17.0,3.55,7.71,5.66,9.0,7.0,5.0,225.49,179.0,182.23,15.0,2.17,2.71,3.26,15.83,15.97,15.75,1781.0,277.0,166.0,228.0,1110.0,249.0,272.0,263.0,997.0,134.0,162.0,219970.0,16.0,16.0,8.0,21.0,685.14,72.28,70.28,73.28,71.28,704.0,240.0,318.0,1262.0,88.0,46.0,8.0,665.0,206.0,73.0,20.76,26.18,25.33,40.0,24.0,24.0,1291.97,944.0,963.91,10.59,9.97,9.97,72.9,73.89,72.59,639.41,62.14,59.65,61.49,59.05,630.0,246.0,296.0,1172.0,55.0,57.0,7.0,620.0,197.0,59.0,18.31,25.04,18.79,13.0,25.0,17.0,1147.79,876.0,861.88,9.67,13.14,13.28,58.46,57.85,56.72,212.98,179.81,3572.0,3395.0,210.0,9579.0,75.0
32,8480828,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,8478443,2023,2023-06-28,547.7462,75.0,84738.0,1838.0,27.55,0.47,0.58,0.44,0.55,0.45,0.55,273.0,87.66,4.8,4.97,23.11,2.97,49.8,41.36,4.74,4.94,4.88,6.0,7.0,94.0,33.0,47.0,174.0,16.0,3.0,6.0,0.0,20.0,4.0,45.0,49.0,91.0,124.0,16.0,38.0,0.0,128.0,28.0,21.0,113.0,11.0,3.0,2.45,1.34,1.02,1.0,2.0,0.0,177.29,127.0,129.4,20.0,1.02,1.0,0.42,5.4,5.55,5.51,1838.0,99.0,404.0,284.0,1051.0,278.0,224.0,261.0,1075.0,0.0,0.0,188143.0,38.0,24.0,8.0,116.0,626.08,67.61,65.81,68.76,66.95,647.0,208.0,254.0,1109.0,74.0,48.0,9.0,594.0,188.0,73.0,18.32,23.65,25.64,31.0,23.0,20.0,1140.89,855.0,875.92,8.66,10.24,10.37,65.9,67.09,66.13,761.79,76.57,71.3,75.87,70.64,739.0,310.0,354.0,1403.0,53.0,69.0,8.0,759.0,208.0,82.0,21.24,26.1,29.23,13.0,23.0,17.0,1377.88,1049.0,1032.56,13.08,15.67,15.67,73.98,73.28,70.48,193.12,140.29,3317.0,2731.0,212.0,9710.0,77.0
34,8476854,2023,2023-06-28,576.43585,80.0,111297.0,2232.0,64.35,0.57,0.53,0.53,0.5,0.54,0.51,131.0,141.3,9.0,9.2,36.62,4.68,81.95,61.55,8.62,9.05,8.67,24.0,19.0,158.0,45.0,97.0,300.0,53.0,10.0,15.0,0.0,42.0,2.0,65.0,69.0,148.0,193.0,28.0,56.0,0.0,78.0,31.0,65.0,171.0,26.0,6.0,4.14,2.9,1.96,4.0,3.0,3.0,304.73,203.0,205.24,43.0,1.97,3.22,0.85,10.13,10.17,9.81,2232.0,276.0,320.0,301.0,1335.0,304.0,305.0,313.0,1310.0,0.0,0.0,180168.0,56.0,30.0,15.0,100.0,1035.76,111.27,107.75,112.44,108.9,1043.0,363.0,450.0,1856.0,122.0,88.0,21.0,955.0,332.0,119.0,29.56,41.88,39.82,41.0,41.0,40.0,1893.23,1406.0,1432.33,16.46,19.57,19.76,107.97,109.19,107.17,891.48,85.46,82.29,84.53,81.45,889.0,333.0,406.0,1628.0,60.0,75.0,3.0,888.0,240.0,94.0,24.99,29.72,30.74,15.0,23.0,22.0,1601.18,1222.0,1204.62,14.16,16.31,16.32,83.3,82.58,80.83,167.07,148.43,2850.0,2817.0,211.0,10751.0,75.0
