,playerId,name,season_type,situation,action_season,action_date,gamescore_toi
2312,8476346,Johnny Gaudreau,playoffs,all,2021,2021-07-07,758.0
2313,8476389,Vincent Trocheck,playoffs,all,2021,2021-07-07,630.0
2314,8476399,Blake Coleman,playoffs,all,2021,2021-07-07,712.0
2315,8476422,Mike Reilly,playoffs,all,2021,2021-07-07,556.0
2316,8476438,Brandon Saad,playoffs,all,2021,2021-07-07,562.0
2317,8476439,Brett Ritchie,playoffs,all,2021,2021-07-07,698.0
2318,8476453,Nikita Kucherov,playoffs,all,2021,2021-07-07,668.0
2319,8476454,Ryan Nugent-Hopkins,playoffs,all,2021,2021-07-07,590.0
2320,8476455,Gabriel Landeskog,playoffs,all,2021,2021-07-07,740.0
2321,8476456,Jonathan Huberdeau,playoffs,all,2021,2021-07-07,624.0
2322,8476458,Ryan Strome,playoffs,all,2021,2021-07-07,558.0
2323,8476459,Mika Zibanejad,playoffs,all,2021,2021-07-07,650.0
2324,8476463,Jonas Brodin,playoffs,all,2021,2021-07-07,586.0
2325,8476479,Phillip Danault,playoffs,all,2021,2021-07-07,574.0
2326,8476480,Vladislav Namestnikov,playoffs,all,2021,2021-07-07,496.0
2327,8476624,Barclay Goodrow,playoffs,all,2021,2021-07-07,452.0
2328,8476822,Luke Glendening,playoffs,all,2021,2021-07-07,456.0
2329,8476853,Morgan Rielly,playoffs,all,2021,2021-07-07,614.0
2330,8476854,Hampus Lindholm,playoffs,all,2021,2021-07-07,576.0
2331,8476856,Matt Dumba,playoffs,all,2021,2021-07-07,616.0
2332,8476869,Brady Skjei,playoffs,all,2021,2021-07-07,564.0
2333,8476874,Olli Maatta,playoffs,all,2021,2021-07-07,502.0
2334,8476875,Mike Matheson,playoffs,all,2021,2021-07-07,602.0
2335,8476879,Cody Ceci,playoffs,all,2021,2021-07-07,568.0
2336,8476882,Teuvo Teravainen,playoffs,all,2021,2021-07-07,640.0
2337,8476885,Jacob Trouba,playoffs,all,2021,2021-07-07,532.0
2338,8476887,Filip Forsberg,playoffs,all,2021,2021-07-07,500.0
2339,8476889,Radek Faksa,playoffs,all,2021,2021-07-07,534.0
2340,8476891,Matt Grzelcyk,playoffs,all,2021,2021-07-07,516.0
2341,8476892,Colton Parayko,playoffs,all,2021,2021-07-07,536.0
2342,8476902,Esa Lindell,playoffs,all,2021,2021-07-07,502.0
2343,8476921,Jordan Martinook,playoffs,all,2021,2021-07-07,668.0
2344,8476925,Colton Sissons,playoffs,all,2021,2021-07-07,552.0
2345,8476927,Teddy Blueger,playoffs,all,2021,2021-07-07,566.0
2346,8476934,Brock McGinn,playoffs,all,2021,2021-07-07,554.0
2347,8476958,Jaccob Slavin,playoffs,all,2021,2021-07-07,610.0
2348,8476960,Andreas Athanasiou,playoffs,all,2021,2021-07-07,478.0
2349,8476967,Brett Kulak,playoffs,all,2021,2021-07-07,546.0
2350,8477021,Alexander Kerfoot,playoffs,all,2021,2021-07-07,554.0
2351,8477244,Chad Ruhwedel,playoffs,all,2021,2021-07-07,502.0
2352,8477290,Michael Raffl,playoffs,all,2021,2021-07-07,522.0
2353,8477346,MacKenzie Weegar,playoffs,all,2021,2021-07-07,600.0
2354,8477353,Tyler Motte,playoffs,all,2021,2021-07-07,538.0
2355,8477365,Connor Clifton,playoffs,all,2021,2021-07-07,544.0
2356,8477402,Pavel Buchnevich,playoffs,all,2021,2021-07-07,586.0
2357,8477404,Jake Guentzel,playoffs,all,2021,2021-07-07,786.0
2358,8477407,Anthony Duclair,playoffs,all,2021,2021-07-07,606.0
2359,8477409,Carter Verhaeghe,playoffs,all,2021,2021-07-07,786.0
2360,8477426,Nicholas Paul,playoffs,all,2021,2021-07-07,564.0
2361,8477429,Andrew Copp,playoffs,all,2021,2021-07-07,588.0
2362,8477444,Andre Burakovsky,playoffs,all,2021,2021-07-07,688.0
2363,8477451,Ryan Hartman,playoffs,all,2021,2021-07-07,678.0
2364,8477456,J.T. Compher,playoffs,all,2021,2021-07-07,602.0
2365,8477476,Artturi Lehkonen,playoffs,all,2021,2021-07-07,676.0
2366,8477488,Brett Pesce,playoffs,all,2021,2021-07-07,576.0
2367,8477492,Nathan MacKinnon,playoffs,all,2021,2021-07-07,790.0
2368,8477493,Aleksander Barkov,playoffs,all,2021,2021-07-07,664.0
2369,8477496,Elias Lindholm,playoffs,all,2021,2021-07-07,660.0
2370,8477498,Darnell Nurse,playoffs,all,2021,2021-07-07,564.0
2371,8477501,Valeri Nichushkin,playoffs,all,2021,2021-07-07,706.0
2372,8477503,Max Domi,playoffs,all,2021,2021-07-07,656.0
2373,8477507,Nikita Zadorov,playoffs,all,2021,2021-07-07,636.0
2374,8477508,Curtis Lazar,playoffs,all,2021,2021-07-07,530.0
2375,8477511,Anthony Mantha,playoffs,all,2021,2021-07-07,610.0
2376,8477573,Nathan Walker,playoffs,all,2021,2021-07-07,490.0
2377,8477810,Joel Hanley,playoffs,all,2021,2021-07-07,464.0
2378,8477839,Conor Sheary,playoffs,all,2021,2021-07-07,564.0
2379,8477845,Trevor van Riemsdyk,playoffs,all,2021,2021-07-07,578.0
2380,8477903,Garnet Hathaway,playoffs,all,2021,2021-07-07,542.0
2381,8477919,Frederick Gaudreau,playoffs,all,2021,2021-07-07,556.0
2382,8477930,Pierre-Edouard Bellemare,playoffs,all,2021,2021-07-07,532.0
2383,8477931,Tomas Nosek,playoffs,all,2021,2021-07-07,568.0
2384,8477932,Aaron Ekblad,playoffs,all,2021,2021-07-07,584.0
2385,8477933,Sam Reinhart,playoffs,all,2021,2021-07-07,614.0
2386,8477934,Leon Draisaitl,playoffs,all,2021,2021-07-07,744.0
2387,8477935,Sam Bennett,playoffs,all,2021,2021-07-07,640.0
2388,8477939,William Nylander,playoffs,all,2021,2021-07-07,680.0
2389,8477942,Kevin Fiala,playoffs,all,2021,2021-07-07,586.0
2390,8477950,Tony DeAngelo,playoffs,all,2021,2021-07-07,636.0
2391,8477953,Kasperi Kapanen,playoffs,all,2021,2021-07-07,652.0
2392,8477956,David Pastrnak,playoffs,all,2021,2021-07-07,730.0
2393,8477960,Adrian Kempe,playoffs,all,2021,2021-07-07,610.0
2394,8477962,Brendan Lemieux,playoffs,all,2021,2021-07-07,692.0
2395,8477964,Ivan Barbashev,playoffs,all,2021,2021-07-07,484.0
2396,8477969,Marcus Pettersson,playoffs,all,2021,2021-07-07,598.0
2397,8477979,Nicolas Aube-Kubel,playoffs,all,2021,2021-07-07,586.0
2398,8477986,Brandon Montour,playoffs,all,2021,2021-07-07,632.0
2399,8477998,Warren Foegele,playoffs,all,2021,2021-07-07,572.0
2400,8478010,Brayden Point,playoffs,all,2021,2021-07-07,612.0
2401,8478017,Mark Friedman,playoffs,all,2021,2021-07-07,582.0
2402,8478038,Devon Toews,playoffs,all,2021,2021-07-07,638.0
2403,8478046,Danton Heinen,playoffs,all,2021,2021-07-07,620.0
2404,8478047,Michael Bunting,playoffs,all,2021,2021-07-07,654.0
2405,8478055,Gustav Forsling,playoffs,all,2021,2021-07-07,636.0
2406,8478115,Pierre Engvall,playoffs,all,2021,2021-07-07,572.0
2407,8478131,Ondrej Kase,playoffs,all,2021,2021-07-07,618.0
2408,8478136,Jacob Middleton,playoffs,all,2021,2021-07-07,666.0
2409,8478233,Andrew Mangiapane,playoffs,all,2021,2021-07-07,708.0
2410,8478366,Frank Vatrano,playoffs,all,2021,2021-07-07,586.0
2411,8478396,Noah Hanifin,playoffs,all,2021,2021-07-07,582.0
2412,8478397,Rasmus Andersson,playoffs,all,2021,2021-07-07,606.0
2413,8478402,Connor McDavid,playoffs,all,2021,2021-07-07,800.0
2414,8478413,Jordan Greenway,playoffs,all,2021,2021-07-07,612.0
2415,8478416,Erik Cernak,playoffs,all,2021,2021-07-07,532.0
2416,8478420,Mikko Rantanen,playoffs,all,2021,2021-07-07,730.0
2417,8478427,Sebastian Aho,playoffs,all,2021,2021-07-07,650.0
2418,8478430,Oliver Kylington,playoffs,all,2021,2021-07-07,656.0
2419,8478443,Brandon Carlo,playoffs,all,2021,2021-07-07,516.0
2420,8478449,Roope Hintz,playoffs,all,2021,2021-07-07,666.0
2421,8478483,Mitchell Marner,playoffs,all,2021,2021-07-07,712.0
2422,8478493,Joel Eriksson Ek,playoffs,all,2021,2021-07-07,686.0
2423,8478495,Denis Gurianov,playoffs,all,2021,2021-07-07,410.0
2424,8478498,Jake DeBrusk,playoffs,all,2021,2021-07-07,590.0
2425,8478507,John Marino,playoffs,all,2021,2021-07-07,612.0
2426,8478508,Yakov Trenin,playoffs,all,2021,2021-07-07,618.0
2427,8478519,Anthony Cirelli,playoffs,all,2021,2021-07-07,562.0
2428,8478542,Evan Rodrigues,playoffs,all,2021,2021-07-07,712.0
2429,8478550,Artemi Panarin,playoffs,all,2021,2021-07-07,598.0
2430,8478569,Noel Acciari,playoffs,all,2021,2021-07-07,522.0
2431,8478585,Derek Ryan,playoffs,all,2021,2021-07-07,476.0
2432,8478851,Alexandre Carrier,playoffs,all,2021,2021-07-07,532.0
2433,8478859,Niko Mikkola,playoffs,all,2021,2021-07-07,492.0
2434,8478864,Kirill Kaprizov,playoffs,all,2021,2021-07-07,786.0
2435,8478904,Steven Lorentz,playoffs,all,2021,2021-07-07,596.0
2436,8478911,Matt Roy,playoffs,all,2021,2021-07-07,526.0
2437,8478975,Mason Marchment,playoffs,all,2021,2021-07-07,672.0
2438,8479066,Ryan Lomberg,playoffs,all,2021,2021-07-07,606.0
2439,8479291,Kevin Rooney,playoffs,all,2021,2021-07-07,496.0
2440,8479314,Matthew Tkachuk,playoffs,all,2021,2021-07-07,690.0
2441,8479316,Luke Kunin,playoffs,all,2021,2021-07-07,482.0
2442,8479318,Auston Matthews,playoffs,all,2021,2021-07-07,732.0
2443,8479323,Adam Fox,playoffs,all,2021,2021-07-07,616.0
2444,8479324,Ryan Lindgren,playoffs,all,2021,2021-07-07,532.0
2445,8479325,Charlie McAvoy,playoffs,all,2021,2021-07-07,638.0
2446,8479336,Carl Grundstrom,playoffs,all,2021,2021-07-07,614.0
2447,8479344,Jesse Puljujarvi,playoffs,all,2021,2021-07-07,606.0
2448,8479346,Dillon Dube,playoffs,all,2021,2021-07-07,588.0
2449,8479365,Trent Frederic,playoffs,all,2021,2021-07-07,446.0
2450,8479370,Tyson Jost,playoffs,all,2021,2021-07-07,526.0
2451,8479371,Dante Fabbro,playoffs,all,2021,2021-07-07,436.0
2452,8479385,Jordan Kyrou,playoffs,all,2021,2021-07-07,642.0
2453,8479398,Samuel Girard,playoffs,all,2021,2021-07-07,644.0
2454,8479410,Mikhail Sergachev,playoffs,all,2021,2021-07-07,558.0
2455,8479442,Troy Stecher,playoffs,all,2021,2021-07-07,686.0
2456,8479520,Brandon Duhaime,playoffs,all,2021,2021-07-07,476.0
2457,8479525,Ross Colton,playoffs,all,2021,2021-07-07,588.0
2458,8479542,Brandon Hagel,playoffs,all,2021,2021-07-07,580.0
2459,8479553,Maxim Mamin,playoffs,all,2021,2021-07-07,538.0
2460,8479661,Tanner Jeannot,playoffs,all,2021,2021-07-07,482.0
2461,8479675,Trevor Moore,playoffs,all,2021,2021-07-07,616.0
2462,8479977,Kailer Yamamoto,playoffs,all,2021,2021-07-07,594.0
2463,8479984,Cal Foote,playoffs,all,2021,2021-07-07,538.0
2464,8479998,Mikey Anderson,playoffs,all,2021,2021-07-07,494.0
2465,8480023,Robert Thomas,playoffs,all,2021,2021-07-07,530.0
2466,8480027,Jason Robertson,playoffs,all,2021,2021-07-07,580.0
2467,8480036,Miro Heiskanen,playoffs,all,2021,2021-07-07,532.0
2468,8480039,Martin Necas,playoffs,all,2021,2021-07-07,606.0
2469,8480069,Cale Makar,playoffs,all,2021,2021-07-07,724.0
2470,8480078,Filip Chytil,playoffs,all,2021,2021-07-07,642.0
2471,8480113,Alex Iafallo,playoffs,all,2021,2021-07-07,606.0
2472,8480144,David Kampf,playoffs,all,2021,2021-07-07,574.0
2473,8480157,Calle Rosen,playoffs,all,2021,2021-07-07,472.0
2474,8480172,Jan Rutta,playoffs,all,2021,2021-07-07,564.0
2475,8480185,Eetu Luostarinen,playoffs,all,2021,2021-07-07,568.0
2476,8480226,Marian Studenic,playoffs,all,2021,2021-07-07,390.0
2477,8480281,Alexei Toropchenko,playoffs,all,2021,2021-07-07,544.0
2478,8480434,Sean Durzi,playoffs,all,2021,2021-07-07,568.0
2479,8480796,Martin Fehervary,playoffs,all,2021,2021-07-07,430.0
2480,8480802,Ryan McLeod,playoffs,all,2021,2021-07-07,588.0
2481,8480803,Evan Bouchard,playoffs,all,2021,2021-07-07,634.0
2482,8480817,K'Andre Miller,playoffs,all,2021,2021-07-07,518.0
2483,8480829,Jesperi Kotkaniemi,playoffs,all,2021,2021-07-07,624.0
2484,8480830,Andrei Svechnikov,playoffs,all,2021,2021-07-07,630.0
2485,8480845,Rasmus Kupari,playoffs,all,2021,2021-07-07,512.0
2486,8480950,Ilya Lyubushkin,playoffs,all,2021,2021-07-07,476.0
2487,8481059,Scott Perunovich,playoffs,all,2021,2021-07-07,588.0
2488,8481186,Logan O'Connor,playoffs,all,2021,2021-07-07,598.0
2489,8481477,Nico Sturm,playoffs,all,2021,2021-07-07,570.0
2490,8481481,Blake Lizotte,playoffs,all,2021,2021-07-07,572.0
2491,8481524,Bowen Byram,playoffs,all,2021,2021-07-07,662.0
2492,8481554,Kaapo Kakko,playoffs,all,2021,2021-07-07,588.0
2493,8481557,Matt Boldy,playoffs,all,2021,2021-07-07,584.0
2494,8481560,Arthur Kaliyev,playoffs,all,2021,2021-07-07,554.0
2495,8481580,Connor McMichael,playoffs,all,2021,2021-07-07,542.0
2496,8481618,Alex Newhook,playoffs,all,2021,2021-07-07,558.0
2497,8481624,Ilya Mikheyev,playoffs,all,2021,2021-07-07,590.0
2498,8481641,Joel Kiviranta,playoffs,all,2021,2021-07-07,442.0
2499,8482073,Braden Schneider,playoffs,all,2021,2021-07-07,498.0
2500,8482093,Seth Jarvis,playoffs,all,2021,2021-07-07,658.0
2501,8482109,Alexis Lafreniere,playoffs,all,2021,2021-07-07,606.0
2502,8482113,Anton Lundell,playoffs,all,2021,2021-07-07,554.0
2503,8470595,Eric Staal,playoffs,all,2022,2022-06-26,506.0
2504,8470600,Ryan Suter,playoffs,all,2022,2022-06-26,566.0
2505,8470610,Zach Parise,playoffs,all,2022,2022-06-26,500.0
2506,8470613,Brent Burns,playoffs,all,2022,2022-06-26,630.0
2507,8470621,Corey Perry,playoffs,all,2022,2022-06-26,780.0
2508,8470794,Joe Pavelski,playoffs,all,2022,2022-06-26,692.0
2509,8470966,Mark Giordano,playoffs,all,2022,2022-06-26,530.0
2510,8471218,Blake Wheeler,playoffs,all,2022,2022-06-26,732.0
2511,8471276,David Krejci,playoffs,all,2022,2022-06-26,584.0
2512,8471303,Alexander Edler,playoffs,all,2022,2022-06-26,384.0
2513,8471669,Paul Stastny,playoffs,all,2022,2022-06-26,624.0
2514,8471677,Jack Johnson,playoffs,all,2022,2022-06-26,456.0
2515,8471685,Anze Kopitar,playoffs,all,2022,2022-06-26,640.0
2516,8471686,Marc Staal,playoffs,all,2022,2022-06-26,500.0
2517,8471699,Andrew Cogliano,playoffs,all,2022,2022-06-26,476.0
2518,8471817,Ryan Reaves,playoffs,all,2022,2022-06-26,444.0
2519,8473419,Brad Marchand,playoffs,all,2022,2022-06-26,724.0
2520,8473422,Nick Foligno,playoffs,all,2022,2022-06-26,626.0
2521,8473504,Cal Clutterbuck,playoffs,all,2022,2022-06-26,434.0
2522,8473533,Jordan Staal,playoffs,all,2022,2022-06-26,634.0
2523,8473548,Phil Kessel,playoffs,all,2022,2022-06-26,610.0
2524,8473986,Alex Killorn,playoffs,all,2022,2022-06-26,652.0
2525,8473994,Jamie Benn,playoffs,all,2022,2022-06-26,620.0
2526,8474013,Ian Cole,playoffs,all,2022,2022-06-26,584.0
2527,8474034,Pat Maroon,playoffs,all,2022,2022-06-26,566.0
2528,8474141,Patrick Kane,playoffs,all,2022,2022-06-26,626.0
2529,8474149,Evgenii Dadonov,playoffs,all,2022,2022-06-26,654.0
2530,8474166,Alec Martinez,playoffs,all,2022,2022-06-26,554.0
2531,8474189,Lars Eller,playoffs,all,2022,2022-06-26,528.0
2532,8474563,Drew Doughty,playoffs,all,2022,2022-06-26,548.0
2533,8474564,Steven Stamkos,playoffs,all,2022,2022-06-26,664.0
2534,8474565,Alex Pietrangelo,playoffs,all,2022,2022-06-26,576.0
2535,8474567,Zach Bogosian,playoffs,all,2022,2022-06-26,666.0
2536,8474568,Luke Schenn,playoffs,all,2022,2022-06-26,546.0
2537,8474586,Jordan Eberle,playoffs,all,2022,2022-06-26,646.0
2538,8474602,Justin Schultz,playoffs,all,2022,2022-06-26,638.0
2539,8474610,Zac Dalpe,playoffs,all,2022,2022-06-26,440.0
2540,8474613,Derek Stepan,playoffs,all,2022,2022-06-26,604.0
2541,8474673,TJ Brodie,playoffs,all,2022,2022-06-26,528.0
2542,8474679,Gustav Nyquist,playoffs,all,2022,2022-06-26,648.0
2543,8474709,Matt Martin,playoffs,all,2022,2022-06-26,482.0
2544,8474716,Jared Spurgeon,playoffs,all,2022,2022-06-26,532.0
2545,8475149,Marcus Johansson,playoffs,all,2022,2022-06-26,574.0
2546,8475151,Kyle Palmieri,playoffs,all,2022,2022-06-26,682.0
2547,8475158,Ryan O'Reilly,playoffs,all,2022,2022-06-26,592.0
2548,8475166,John Tavares,playoffs,all,2022,2022-06-26,634.0
2549,8475167,Victor Hedman,playoffs,all,2022,2022-06-26,638.0
2550,8475169,Evander Kane,playoffs,all,2022,2022-06-26,590.0
2551,8475184,Chris Kreider,playoffs,all,2022,2022-06-26,682.0
2552,8475188,Brayden McNabb,playoffs,all,2022,2022-06-26,542.0
2553,8475191,Reilly Smith,playoffs,all,2022,2022-06-26,626.0
2554,8475193,Tomas Tatar,playoffs,all,2022,2022-06-26,522.0
2555,8475200,Dmitry Orlov,playoffs,all,2022,2022-06-26,642.0
2556,8475218,Mattias Ekholm,playoffs,all,2022,2022-06-26,612.0
2557,8475220,Marcus Foligno,playoffs,all,2022,2022-06-26,514.0
2558,8475231,Casey Cizikas,playoffs,all,2022,2022-06-26,512.0
2559,8475287,Erik Haula,playoffs,all,2022,2022-06-26,572.0
2560,8475314,Anders Lee,playoffs,all,2022,2022-06-26,594.0
2561,8475455,Brenden Dillon,playoffs,all,2022,2022-06-26,554.0
2562,8475462,Radko Gudas,playoffs,all,2022,2022-06-26,512.0
2563,8475692,Mats Zuccarello,playoffs,all,2022,2022-06-26,650.0
2564,8475714,Calle Jarnkrok,playoffs,all,2022,2022-06-26,568.0
2565,8475718,Justin Holl,playoffs,all,2022,2022-06-26,514.0
2566,8475745,Charlie Coyle,playoffs,all,2022,2022-06-26,572.0
2567,8475754,Brock Nelson,playoffs,all,2022,2022-06-26,666.0
2568,8475760,Nick Bjugstad,playoffs,all,2022,2022-06-26,528.0
2569,8475762,Derek Forbort,playoffs,all,2022,2022-06-26,494.0
2570,8475765,Vladimir Tarasenko,playoffs,all,2022,2022-06-26,600.0
2571,8475768,Jaden Schwartz,playoffs,all,2022,2022-06-26,632.0
2572,8475786,Zach Hyman,playoffs,all,2022,2022-06-26,678.0
2573,8475791,Taylor Hall,playoffs,all,2022,2022-06-26,724.0
2574,8475794,Tyler Seguin,playoffs,all,2022,2022-06-26,612.0
2575,8475799,Nino Niederreiter,playoffs,all,2022,2022-06-26,622.0
2576,8475825,Jani Hakanp,playoffs,all,2022,2022-06-26,518.0
2577,8475855,Jesper Fast,playoffs,all,2022,2022-06-26,648.0
2578,8475906,John Klingberg,playoffs,all,2022,2022-06-26,700.0
2579,8475913,Mark Stone,playoffs,all,2022,2022-06-26,648.0
2580,8476292,Ondrej Palat,playoffs,all,2022,2022-06-26,590.0
2581,8476312,Josh Manson,playoffs,all,2022,2022-06-26,382.0
2582,8476331,Dylan DeMelo,playoffs,all,2022,2022-06-26,538.0
2583,8476389,Vincent Trocheck,playoffs,all,2022,2022-06-26,522.0
2584,8476392,Adam Lowry,playoffs,all,2022,2022-06-26,674.0
2585,8476393,Nick Cousins,playoffs,all,2022,2022-06-26,600.0
2586,8476419,Jean-Gabriel Pageau,playoffs,all,2022,2022-06-26,540.0
2587,8476429,Scott Mayfield,playoffs,all,2022,2022-06-26,516.0
2588,8476442,Matt Nieto,playoffs,all,2022,2022-06-26,500.0
2589,8476448,William Karlsson,playoffs,all,2022,2022-06-26,672.0
2590,8476453,Nikita Kucherov,playoffs,all,2022,2022-06-26,690.0
2591,8476454,Ryan Nugent-Hopkins,playoffs,all,2022,2022-06-26,598.0
2592,8476457,Adam Larsson,playoffs,all,2022,2022-06-26,564.0
2593,8476459,Mika Zibanejad,playoffs,all,2022,2022-06-26,602.0
2594,8476460,Mark Scheifele,playoffs,all,2022,2022-06-26,514.0
2595,8476462,Dougie Hamilton,playoffs,all,2022,2022-06-26,560.0
2596,8476463,Jonas Brodin,playoffs,all,2022,2022-06-26,540.0
2597,8476467,Jamie Oleksiak,playoffs,all,2022,2022-06-26,516.0
2598,8476474,Stefan Noesen,playoffs,all,2022,2022-06-26,588.0
2599,8476479,Phillip Danault,playoffs,all,2022,2022-06-26,650.0
2600,8476480,Vladislav Namestnikov,playoffs,all,2022,2022-06-26,562.0
2601,8476525,Colin Miller,playoffs,all,2022,2022-06-26,558.0
2602,8476539,Jonathan Marchessault,playoffs,all,2022,2022-06-26,730.0
2603,8476624,Barclay Goodrow,playoffs,all,2022,2022-06-26,502.0
2604,8476822,Luke Glendening,playoffs,all,2022,2022-06-26,542.0
2605,8476826,Yanni Gourde,playoffs,all,2022,2022-06-26,610.0
2606,8476853,Morgan Rielly,playoffs,all,2022,2022-06-26,650.0
2607,8476854,Hampus Lindholm,playoffs,all,2022,2022-06-26,578.0
2608,8476856,Matt Dumba,playoffs,all,2022,2022-06-26,548.0
2609,8476869,Brady Skjei,playoffs,all,2022,2022-06-26,554.0
2610,8476879,Cody Ceci,playoffs,all,2022,2022-06-26,506.0
2611,8476882,Teuvo Teravainen,playoffs,all,2022,2022-06-26,600.0
2612,8476885,Jacob Trouba,playoffs,all,2022,2022-06-26,530.0
2613,8476889,Radek Faksa,playoffs,all,2022,2022-06-26,540.0
2614,8476891,Matt Grzelcyk,playoffs,all,2022,2022-06-26,590.0
2615,8476902,Esa Lindell,playoffs,all,2022,2022-06-26,502.0
2616,8476905,Chandler Stephenson,playoffs,all,2022,2022-06-26,606.0
2617,8476906,Shayne Gostisbehere,playoffs,all,2022,2022-06-26,582.0
2618,8476907,Mackenzie MacEachern,playoffs,all,2022,2022-06-26,672.0
2619,8476917,Adam Pelech,playoffs,all,2022,2022-06-26,554.0
2620,8476918,Jimmy Vesey,playoffs,all,2022,2022-06-26,550.0
2621,8476921,Jordan Martinook,playoffs,all,2022,2022-06-26,688.0
2622,8476923,Damon Severson,playoffs,all,2022,2022-06-26,564.0
2623,8476927,Teddy Blueger,playoffs,all,2022,2022-06-26,590.0
2624,8476931,Jake McCabe,playoffs,all,2022,2022-06-26,484.0
2625,8476958,Jaccob Slavin,playoffs,all,2022,2022-06-26,616.0
2626,8476967,Brett Kulak,playoffs,all,2022,2022-06-26,612.0
2627,8477021,Alexander Kerfoot,playoffs,all,2022,2022-06-26,514.0
2628,8477220,Nate Schmidt,playoffs,all,2022,2022-06-26,574.0
2629,8477353,Tyler Motte,playoffs,all,2022,2022-06-26,518.0
2630,8477357,Saku Maenalanen,playoffs,all,2022,2022-06-26,528.0
2631,8477369,Carson Soucy,playoffs,all,2022,2022-06-26,542.0
2632,8477392,Hudson Fasching,playoffs,all,2022,2022-06-26,514.0
2633,8477406,Mattias Janmark,playoffs,all,2022,2022-06-26,594.0
2634,8477407,Anthony Duclair,playoffs,all,2022,2022-06-26,608.0
2635,8477409,Carter Verhaeghe,playoffs,all,2022,2022-06-26,664.0
2636,8477416,Oliver Bjorkstrand,playoffs,all,2022,2022-06-26,592.0
2637,8477425,Miles Wood,playoffs,all,2022,2022-06-26,536.0
2638,8477426,Nicholas Paul,playoffs,all,2022,2022-06-26,586.0
2639,8477435,Ryan Graves,playoffs,all,2022,2022-06-26,532.0
2640,8477447,Shea Theodore,playoffs,all,2022,2022-06-26,604.0
2641,8477451,Ryan Hartman,playoffs,all,2022,2022-06-26,698.0
2642,8477456,J.T. Compher,playoffs,all,2022,2022-06-26,532.0
2643,8477476,Artturi Lehkonen,playoffs,all,2022,2022-06-26,664.0
2644,8477478,William Carrier,playoffs,all,2022,2022-06-26,568.0
2645,8477479,Tyler Bertuzzi,playoffs,all,2022,2022-06-26,736.0
2646,8477488,Brett Pesce,playoffs,all,2022,2022-06-26,590.0
2647,8477492,Nathan MacKinnon,playoffs,all,2022,2022-06-26,754.0
2648,8477493,Aleksander Barkov,playoffs,all,2022,2022-06-26,616.0
2649,8477498,Darnell Nurse,playoffs,all,2022,2022-06-26,554.0
2650,8477500,Bo Horvat,playoffs,all,2022,2022-06-26,568.0
2651,8477503,Max Domi,playoffs,all,2022,2022-06-26,638.0
2652,8477505,Alex Wennberg,playoffs,all,2022,2022-06-26,554.0
2653,8477506,Ryan Pulock,playoffs,all,2022,2022-06-26,560.0
2654,8477508,Curtis Lazar,playoffs,all,2022,2022-06-26,596.0
2655,8477810,Joel Hanley,playoffs,all,2022,2022-06-26,586.0
2656,8477903,Garnet Hathaway,playoffs,all,2022,2022-06-26,568.0
2657,8477919,Frederick Gaudreau,playoffs,all,2022,2022-06-26,608.0
2658,8477930,Pierre-Edouard Bellemare,playoffs,all,2022,2022-06-26,608.0
2659,8477931,Tomas Nosek,playoffs,all,2022,2022-06-26,590.0
2660,8477932,Aaron Ekblad,playoffs,all,2022,2022-06-26,552.0
2661,8477933,Sam Reinhart,playoffs,all,2022,2022-06-26,590.0
2662,8477934,Leon Draisaitl,playoffs,all,2022,2022-06-26,740.0
2663,8477935,Sam Bennett,playoffs,all,2022,2022-06-26,650.0
2664,8477939,William Nylander,playoffs,all,2022,2022-06-26,662.0
2665,8477955,Jared McCann,playoffs,all,2022,2022-06-26,624.0
2666,8477956,David Pastrnak,playoffs,all,2022,2022-06-26,690.0
2667,8477960,Adrian Kempe,playoffs,all,2022,2022-06-26,724.0
2668,8477964,Ivan Barbashev,playoffs,all,2022,2022-06-26,656.0
2669,8477986,Brandon Montour,playoffs,all,2022,2022-06-26,598.0
2670,8477987,Ryan Donato,playoffs,all,2022,2022-06-26,586.0
2671,8477998,Warren Foegele,playoffs,all,2022,2022-06-26,678.0
2672,8478010,Brayden Point,playoffs,all,2022,2022-06-26,642.0
2673,8478020,Michael Amadio,playoffs,all,2022,2022-06-26,664.0
2674,8478038,Devon Toews,playoffs,all,2022,2022-06-26,684.0
2675,8478042,Viktor Arvidsson,playoffs,all,2022,2022-06-26,706.0
2676,8478043,Sam Lafferty,playoffs,all,2022,2022-06-26,576.0
2677,8478047,Michael Bunting,playoffs,all,2022,2022-06-26,588.0
2678,8478055,Gustav Forsling,playoffs,all,2022,2022-06-26,562.0
2679,8478115,Pierre Engvall,playoffs,all,2022,2022-06-26,602.0
2680,8478136,Jake Middleton,playoffs,all,2022,2022-06-26,538.0
2681,8478178,Darren Raddysh,playoffs,all,2022,2022-06-26,566.0
2682,8478398,Kyle Connor,playoffs,all,2022,2022-06-26,662.0
2683,8478399,Jonas Siegenthaler,playoffs,all,2022,2022-06-26,532.0
2684,8478400,Colin White,playoffs,all,2022,2022-06-26,456.0
2685,8478401,Pavel Zacha,playoffs,all,2022,2022-06-26,714.0
2686,8478402,Connor McDavid,playoffs,all,2022,2022-06-26,766.0
2687,8478403,Jack Eichel,playoffs,all,2022,2022-06-26,698.0
2688,8478407,Vince Dunn,playoffs,all,2022,2022-06-26,586.0
